NAME,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"SNYDERVILLE, UT US",,26.79,15.56,0.0,0.04,7.13,18.24,13.09,15.75,12.07,11.290000000000001,12.09,14.66,16.21,77.0,16.060000000000002,13.64,20.37,23.41,9.88,13.04,14.32,21.58,13.97,15.399999999999999,15.78,10.8,18.37,10.84,6.8100000000000005,12.6
"SOLDIER SUMMIT, UT US",0.0,0.0,,,,,7.2,11.48,18.26,13.16,0.2,,,,,,,,,,,,,,,,,,,,
"SOUTH OGDEN 1.2 ESE, UT US",,,,,,,,,,,,,,,,,,,,,,10.12,,,,,,,,,
"SOUTH OGDEN 1.3 N, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,15.51
"SOUTH OGDEN 1.5 SSE, UT US",,,,,,,,,,,,,,,,,,,,15.26,,,,,,,,,,,
"SOUTH SALT LAKE 2.4 NE, UT US",,,,,,,,,,,,,,,,,7.109999999999999,15.18,22.11,21.95,3.8,,,,,,,,,,
"SOUTH WEBER 0.3 ESE, UT US",,,,,,,,,,,,,,,,,,,,7.01,5.3,,,,,,,,,,
"SPANISH FORK 1.0 W, UT US",,,,,,,,,,,,,,,,,0.07,,5.14,3.5,11.84,15.45,15.17,11.540000000000001,12.41,9.36,16.32,,,,
"SPANISH FORK POWER HOUSE, UT US",16.91,22.83,22.97,42.1,23.81,26.07,26.849999999999998,18.77,20.07,16.01,13.78,19.58,19.12,23.2,84.7,16.99,16.93,24.259999999999998,23.67,5.17,14.33,16.95,19.94,14.92,15.2,22.080000000000002,21.67,24.85,9.110000000000001,20.67,18.41
"SPANISH VALLEY 25 SW, UT US",,,,,,,,,,,,,,,,,,,,1.93,6.51,11.39,4.38,,,,,,,,
"SPIRIT LK, UT US",,,,,,,,,,,,,,,,,,8.17,36.47,40.29,22.14,27.95,31.36,31.520000000000003,40.02,28.25,24.07,35.34,23.23,36.92,31.17
"SPRINGDALE 0.6 SW, UT US",,,,,,,,,,,,,,,,,,,11.26,9.74,10.51,11.790000000000001,10.55,12.03,5.96,,,,,,
"SQUAW SPRINGS, UT US",,,,,,,,,,,,,,,,,,,14.58,25.46,23.99,24.85,19.580000000000002,24.18,20.45,19.66,17.13,24.580000000000002,11.88,23.09,14.96
"ST GEORGE 3.1 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,4.98,9.780000000000001,,,0.39
"ST GEORGE MUNICIPAL AIRPORT, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,4.78,5.88,1.4400000000000002,4.57,2.7800000000000002,4.57
"ST. GEORGE 1.5 SSW, UT US",,,,,,,,,,,,,,,,,,,10.98,4.35,6.13,3.31,,,,,,,,,
"ST. GEORGE 11.9 N, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,3.9299999999999997,10.41,21.85,8.45,13.6,10.219999999999999
"ST. GEORGE 15 NE, UT US",,,,,,,,,,,,,,,,,,,9.370000000000001,7.99,6.6499999999999995,,,,,,,,,,
"ST. GEORGE 2.2 SSE, UT US",,,,,,,,,,,,,,,,,,,,,5.15,,,,,,,,,,
"ST. GEORGE 4.1 NNW, UT US",,,,,,,,,,,,,,,,,,,8.93,5.62,6.11,0.52,2.09,6.83,1.08,1.61,0.85,,,,
"ST. GEORGE 4.1 SSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,3.99,11.13,5.38,7.47,5.26
"ST. GEORGE, UT US",4.35,11.09,8.93,0.0,6.5,10.67,13.97,5.5200000000000005,7.41,6.43,3.18,5.8,8.73,10.6,4.1,7.430000000000001,4.17,3.15,14.9,2.42,8.39,2.24,0.6,11.1,11.809999999999999,10.49,9.94,16.16,7.13,8.84,5.890000000000001
"STANSBURY PARK 1.1 SSE, UT US",,,,,,,,,,,,,,,,,2.74,,,,,,,,,,,,,,
"STEEL CREEK PARK, UT US",24.12,29.14,26.82,0.0,31.62,31.72,31.07,31.0,26.61,22.74,22.25,31.32,29.44,28.59,0.0,24.380000000000003,30.64,29.26,34.54,35.96,23.57,31.169999999999998,32.37,27.52,35.269999999999996,33.95,24.55,33.730000000000004,23.93,32.15,31.03
"STOCKTON 0.6 NW, UT US",,,,,,,,,,,,,,,,,,,16.3,14.48,11.43,21.7,12.27,13.690000000000001,11.870000000000001,9.469999999999999,7.64,12.51,,,
"STRAWBERRY DIVIDE, UT US",26.740000000000002,33.96,29.43,0.0,44.95,36.46,35.15,26.080000000000002,31.060000000000002,24.520000000000003,19.44,23.17,27.16,32.22,0.0,23.54,27.049999999999997,28.369999999999997,39.150000000000006,27.66,21.93,19.14,32.160000000000004,19.54,24.53,28.59,24.77,32.75,17.35,29.45,26.85
"SUMMIT, UT US",12.370000000000001,11.93,10.92,16.5,14.040000000000001,12.35,17.69,12.68,9.28,9.01,5.32,10.2,12.37,11.78,15.0,13.190000000000001,9.780000000000001,7.97,15.8,3.98,12.74,13.65,11.53,15.86,10.89,15.41,12.92,16.74,6.83,10.54,12.969999999999999
"SUNDANCE, UT US",,,,,36.629999999999995,43.08,43.87,36.68,41.42,30.62,25.950000000000003,34.56,39.83,46.32,209.5,34.58,22.65,,,,,,,,,,,,,,
"SUNFLOWER FLAT, UT US",,,,,,,,,,,,,,,,,,,,,,5.4,18.169999999999998,31.96,27.95,20.17,19.07,34.19,12.28,30.07,19.48
"SUNNYSIDE CITY CENT, UT US",16.63,14.040000000000001,13.42,27.8,9.89,12.02,15.23,14.709999999999999,16.92,11.8,10.08,9.379999999999999,20.52,18.31,15.5,10.76,4.42,,,,,,,,,,,,,,
"SUNNYSIDE CITY, UT US",,,,,,,,,,,,,,,,,5.18,11.89,14.69,1.04,8.790000000000001,12.31,,6.98,19.46,13.71,12.61,15.61,5.55,16.919999999999998,12.8
"SUNSET 0.4 SW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,0.25,
"SUTHERLAND 1.5 SW, UT US",,,,,,,,,,,,,,,,,,,4.0600000000000005,9.719999999999999,7.41,7.3100000000000005,6.24,,,,,,,,
"SUU RANCH, UT US",,,,,,,,,,,,,,,,,,,,,,4.79,20.67,28.46,27.759999999999998,24.65,25.2,42.94,13.780000000000001,31.700000000000003,25.189999999999998
"SYRACUSE 2.4 S, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85
"TAKKA WIIYA, UT US",,,,,,,,,,,,,,,,,,,,,,10.28,22.49,12.08,,,,,,,
"TAYLORSVILLE 0.3 NNW, UT US",,,,,,,,,,,,,,,,,1.94,16.56,20.1,5.17,,,,,,,,,,,
"TAYLORSVILLE 2.4 SW, UT US",,,,,,,,,,,,,,,,,,,3.13,17.61,10.6,10.17,15.52,13.92,11.379999999999999,14.35,10.31,21.15,7.47,15.18,12.02
"TAYLORSVILLE BENNION 2.0 WSW, UT US",,,,,,,,,,,,,,,,,,,,,,4.720000000000001,16.69,12.42,15.71,17.15,11.66,20.39,8.4,12.83,13.94
"TELEGRAPH FLAT KANAB 17 E UTA, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TEMPLE FORK, UT US",,,,,,,,,,8.09,24.26,25.759999999999998,29.47,35.16,0.0,19.28,26.45,28.09,33.78,32.67,24.58,20.240000000000002,33.75,22.44,33.03,34.7,21.48,30.36,24.060000000000002,24.17,23.27
"THATCHER 0.2 NE, UT US",,,,,,,,,,,,,,,,,2.15,14.0,18.13,8.35,,5.300000000000001,4.82,15.72,15.85,14.290000000000001,7.41,18.46,6.199999999999999,8.35,9.43
"THATCHER 1.7 ESE, UT US",,,,,,,,,,,,,,,,,,7.17,7.68,13.88,9.65,9.86,11.05,13.77,20.2,15.8,9.02,20.8,7.86,10.52,9.68
"THAYNES CANYON, UT US",28.25,43.72,39.32,0.0,46.739999999999995,34.69,44.3,35.32,33.83,37.97,27.61,32.66,41.54,46.53,0.0,28.96,41.06,33.65,49.94,37.39,28.740000000000002,29.52,33.37,30.3,34.26,38.769999999999996,30.58,51.45,31.28,39.66,30.05
"THIOKOL PROPULSION F S, UT US",8.45,15.1,13.1,3.6,14.98,15.99,20.21,11.67,8.82,11.809999999999999,6.45,7.91,12.36,18.400000000000002,26.8,4.68,3.04,4.58,,,,,,,,,,,,,
"THISTLE FLAT, UT US",,,,,,,,,,,,,,,,,,,,,6.4799999999999995,27.56,26.54,26.28,23.95,26.18,24.99,31.53,19.28,31.84,23.950000000000003
"THOMPSON WELCOME CENTER, UT US",12.17,14.61,10.540000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,8.18,9.1
"TIMBERLINE, UT US",,,,,,,,,,,,,,,,7.8,25.77,23.07,32.53,27.56,19.38,23.55,22.08,29.27,27.84,22.45,20.7,31.07,12.56,29.07,18.77
"TIMPANOGOS CAVE, UT US",24.580000000000002,31.23,19.81,0.0,23.16,13.37,14.27,21.01,20.1,8.86,14.93,11.870000000000001,15.11,16.68,33.3,12.93,14.24,15.959999999999999,32.42,38.19,22.57,10.01,24.6,33.43,42.28,33.63,33.24,50.31,,,
"TIMPANOGOS DIVIDE, UT US",32.85,43.14,37.75,0.0,47.05,38.13,44.04,33.53,34.44,31.66,27.29,31.64,39.32,48.730000000000004,0.0,28.48,38.019999999999996,41.14,53.66,40.86,34.15,23.490000000000002,33.67,29.13,37.36,39.79,31.44,49.45,21.46,39.46,32.45
"TOM BEST SPRING UTAH, UT US",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TONY GROVE LAKE, UT US",37.05,52.35,41.36,0.0,59.480000000000004,50.05,53.52,42.55,46.620000000000005,37.36,38.87,46.17,45.160000000000004,50.04,0.0,32.42,48.239999999999995,48.480000000000004,57.730000000000004,57.48,42.150000000000006,28.96,63.85,42.370000000000005,55.86,76.99000000000001,38.8,50.660000000000004,46.36,40.7,44.0
"TONY GROVE RANGER STATION, UT US",,,,,,,,,,,,,,,,,,5.98,35.17,31.98,24.77,14.690000000000001,32.15,22.560000000000002,33.06,37.47,23.79,29.76,25.86,24.27,25.19
"TOOELE 1.3 ENE, UT US",,,,,,,,,,,,,,,,,,,4.6899999999999995,,,,,,,,,,,,
"TOOELE 1.6 NNE, UT US",,,,,,,,,,,,,,,,,,2.33,5.8100000000000005,,,,,,,,,,,,
"TOOELE 1.6 SSW, UT US",,,,,,,,,,,,,,,,,,9.21,,,,,,,,,,,,,
"TOOELE 1.7 N, UT US",,,,,,,,,,,,,,,,,3.62,,1.08,2.52,,,,,,,,,,,
"TOOELE, UT US",12.85,20.75,19.61,52.4,21.43,26.75,26.689999999999998,15.959999999999999,18.46,17.37,13.59,15.5,17.79,23.22,82.1,17.28,17.83,16.07,22.31,19.939999999999998,15.0,19.18,15.41,17.69,16.16,17.88,13.14,20.2,7.66,16.08,12.65
"TORREY 7 E, UT US",,,,,,,,,,,,,,,,0.77,4.06,5.02,12.45,11.11,6.4,11.04,7.18,11.95,8.85,6.03,5.78,10.02,4.88,9.59,4.72
"TREMONTON 0.3 ENE, UT US",,,,,,,,,,,,,,,,,4.99,12.29,,,,,,,,,,,,,
"TREMONTON 1.8 WNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,19.23,,,
"TREMONTON 2.9 WSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,6.09,8.700000000000001,3.3,12.25,23.88,9.86,12.62,11.77
"TREMONTON, UT US",10.969999999999999,18.94,12.84,19.7,19.35,17.55,23.72,14.459999999999999,15.620000000000001,13.44,12.379999999999999,12.39,17.42,5.01,4.1,4.85,11.68,0.49,0.0,,,,,,,,,,,,
"TRENTON, UT US",9.23,19.65,14.86,47.9,25.1,23.79,23.8,17.9,15.610000000000001,13.7,12.4,5.38,,,,,,10.23,15.43,15.15,7.63,8.54,15.209999999999999,15.469999999999999,20.89,21.509999999999998,12.15,20.2,11.1,12.8,12.32
"TRIAL LAKE, UT US",30.15,38.94,34.75,0.0,51.03,36.160000000000004,41.95,38.07,39.66,29.73,26.95,36.16,35.95,44.94,0.0,28.919999999999998,38.44,38.55,49.36,38.28,31.04,29.82,42.45,33.84,39.75,45.660000000000004,29.5,45.12,25.24,41.35,35.16
"TROPIC 9 SE, UT US",,,,,,,,,,,,,,,,,,1.9300000000000002,14.11,10.1,11.4,10.67,1.7,,,,,,,,
"TROPIC, UT US",13.81,15.08,10.92,0.0,6.5600000000000005,16.12,15.01,8.33,,,,,,,,,,,,,,,,,,,,,,,
"TROUT CREEK, UT US",22.22,27.79,28.62,0.0,29.88,30.04,29.310000000000002,27.83,26.87,25.509999999999998,17.02,26.08,32.660000000000004,29.86,0.0,21.34,23.740000000000002,26.83,28.759999999999998,30.18,18.06,24.75,23.86,28.94,31.86,27.44,19.56,31.04,18.34,27.56,20.56
"TULE VALLEY DELTA 49 W UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"UPPER JOES VALLEY, UT US",,,,,,,,,,,,,,,,,,,,,5.4,22.15,24.67,16.24,23.060000000000002,20.56,20.15,27.66,13.96,22.04,20.240000000000002
"UPPER P.R. CANYON UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"UPPER SAND WASH UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USU DOC DANIEL, UT US",,,,,,,,,,,,,,,,9.469999999999999,42.160000000000004,39.66,50.15,47.68,35.06,27.57,49.54,32.57,44.65,58.47,33.18,42.85,35.56,35.76,36.18
"UTAH LAKE LEHI, UT US",11.709999999999999,8.39,9.8,2.5,11.49,13.69,17.92,12.57,12.14,7.74,7.16,6.96,,,,,,,,,7.779999999999999,10.06,13.99,11.94,10.72,10.940000000000001,8.58,15.58,4.66,9.7,9.74
"UTAH TEST RANGE, UT US",7.06,13.02,12.19,24.5,7.46,11.42,10.1,7.43,6.23,6.3100000000000005,6.970000000000001,8.24,8.709999999999999,13.68,18.3,9.44,4.61,11.120000000000001,9.969999999999999,10.700000000000001,8.39,9.35,8.86,15.61,10.77,10.6,11.11,16.669999999999998,6.220000000000001,8.52,8.21
"VALLEY OF THE GODS, UT US",,,,,,,,,,,,,,,,,,,,,,,,10.15,7.61,7.09,6.08,10.14,3.86,5.71,8.32
"VERNAL 1.2 SE, UT US",,,,,,,,,,,,,,,,,,,,,,1.9899999999999998,10.0,10.03,6.0600000000000005,,,,,,
"VERNAL 1.5 SSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97
"VERNAL 1.5 WSW, UT US",,,,,,,,,,,,,,,,,3.25,6.08,11.27,9.81,1.03,,,,,,,,,,
"VERNAL 1.6 W, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.49,,,,
"VERNAL 23 SSE, UT US",,,,,,,,,,,,,,,,,,,,1.4,3.89,7.340000000000001,1.78,,,,,,,,
"VERNAL 3.7 WNW, UT US",,,,,,,,,,,,,,,,,,1.41,11.879999999999999,10.73,6.32,11.77,12.24,6.54,,,,,,,
"VERNAL 9.8 NW, UT US",,,,,,,,,,,,,,,,,,,,3.1100000000000003,,,,,,,,,,,
"VERNAL MUNICIPAL AIRPORT, UT US",,,,,,,7.31,8.9,8.35,7.98,6.36,6.609999999999999,9.15,9.43,0.0,6.69,5.83,5.13,10.0,8.87,4.4799999999999995,9.48,10.23,9.9,13.07,6.76,5.52,10.39,4.78,9.62,5.74
"VERNAL, UT US",8.81,11.02,9.49,6.0,8.92,12.08,9.76,9.07,7.7299999999999995,6.66,5.35,8.34,11.35,11.72,24.2,6.17,9.02,7.8100000000000005,11.97,10.86,6.88,10.86,8.83,10.01,12.7,7.35,5.58,10.76,4.95,10.14,9.629999999999999
"VERNON CREEK, UT US",22.060000000000002,28.96,26.64,0.0,28.54,27.650000000000002,38.43,22.86,32.75,21.44,15.58,23.63,29.54,36.46,0.0,20.85,25.35,23.46,36.730000000000004,25.869999999999997,22.89,18.16,19.57,23.64,24.96,23.669999999999998,19.96,32.370000000000005,9.89,24.28,21.83
"VERNON VERNON 10 N UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"VERNON, UT US",9.14,12.0,11.77,33.0,14.95,14.85,16.25,8.35,10.33,9.42,6.09,9.51,11.75,11.78,,4.4399999999999995,4.38,7.16,2.27,3.18,10.5,6.22,8.6,8.129999999999999,8.99,7.85,8.780000000000001,12.59,4.32,7.82,7.22
"VEYO POWERHOUSE, UT US",18.24,17.35,16.97,0.0,14.12,15.46,24.919999999999998,8.32,18.51,11.1,5.09,11.15,18.35,9.13,24.0,9.28,9.780000000000001,8.600000000000001,9.53,4.36,12.91,2.18,1.38,14.52,9.26,7.359999999999999,,,,,
"WAH WAH RANCH, UT US",5.87,6.76,7.47,0.0,4.8,7.3,8.46,4.42,8.54,6.95,3.61,0.55,2.69,4.5600000000000005,,1.13,1.5899999999999999,,,,,,,,,,,,,,
"WANSHIP 1.0 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,10.23
"WANSHIP DAM, UT US",8.07,19.66,14.959999999999999,58.4,19.45,16.87,17.19,14.41,15.02,11.41,12.95,16.29,18.34,17.29,90.4,14.23,14.559999999999999,17.78,22.15,20.52,13.620000000000001,13.7,20.55,16.7,16.17,19.0,10.629999999999999,20.21,9.14,15.87,14.9
"WEBER BASIN PUMP PLANT 3, UT US",21.07,29.98,25.33,0.0,30.349999999999998,26.4,35.37,25.08,21.259999999999998,20.73,19.88,21.14,29.08,31.36,0.0,23.4,9.71,,,30.33,20.87,19.05,27.96,26.99,28.19,28.13,20.76,35.67,18.080000000000002,22.66,23.6
"WEBSTER FLAT, UT US",34.87,33.84,26.56,0.0,29.57,31.48,44.44,20.490000000000002,31.590000000000003,21.98,16.48,23.67,35.12,37.75,0.0,25.86,30.09,25.45,45.17,31.34,30.28,25.96,24.78,31.58,32.37,28.16,29.470000000000002,44.09,15.5,36.08,26.37
"WELLINGTON 3 E, UT US",11.370000000000001,9.15,5.6899999999999995,7.0,10.33,8.32,7.66,8.66,9.31,6.7299999999999995,5.52,7.88,11.27,11.15,25.0,5.52,6.92,7.61,10.02,7.81,5.76,11.46,8.47,11.75,8.47,7.91,4.529999999999999,10.49,3.01,7.51,6.529999999999999
"WELLSVILLE 0.4 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05,
"WENDOVER 1 SSW, UT US",,,,,,,,,,,,,,,,,,,,,,3.36,5.85,7.8100000000000005,8.82,6.92,0.59,,,,
"WENDOVER USAF AUXILIARY FIELD, UT US",1.6300000000000001,3.25,2.69,0.0,1.8,2.45,7.45,2.34,2.47,2.67,1.75,1.6300000000000001,4.09,4.98,0.0,2.43,0.7100000000000001,2.5900000000000003,2.8899999999999997,2.29,0.89,3.6199999999999997,4.15,4.79,4.95,2.38,,,,,
"WEST BOUNTIFUL 1.0 NNE, UT US",,,,,,,,,,,,,,,,,,,,,,,18.080000000000002,21.23,9.2,,,,,,
"WEST FORK HANNA 11 NW, UT US",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"WEST HAVEN 2.0 SW, UT US",,,,,,,,,,,,,,,,,,17.849999999999998,17.37,21.740000000000002,12.14,11.5,14.76,17.8,18.39,14.65,10.56,21.77,8.13,14.29,12.05
"WEST JORDAN 1.6 NNW, UT US",,,,,,,,,,,,,,,,,5.46,1.2,,,,,,,,,,,,,
"WEST JORDAN 2.4 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56
"WEST JORDAN 3.5 NE, UT US",,,,,,,,,,,,,,,,,1.09,5.2,2.69,2.3200000000000003,,,,,,,,,,,
"WEST VALLEY CITY 2.5 ESE, UT US",,,,,,,,,,,,,,,,,,4.64,20.13,22.14,13.45,13.75,18.31,17.3,14.58,6.18,,,,,
"WEST WEBER 0.7 E, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.76
"WEST WEBER 1.0 ESE, UT US",,,,,,,,,,,,,,,,,5.0600000000000005,18.34,19.46,21.59,12.97,11.97,14.73,17.64,19.34,16.9,12.17,21.8,8.219999999999999,13.639999999999999,12.190000000000001
"WHEELER FARM, UT US",,,,,19.47,17.14,29.82,18.31,6.29,,,,,,,,,,,,,,,,,,,,,,
"WHITE RIVER NUMBER 1, UT US",18.13,23.82,20.310000000000002,0.0,31.34,28.31,23.39,18.34,23.92,19.84,16.83,21.95,23.55,23.23,0.0,19.12,21.419999999999998,25.43,29.33,25.93,20.28,21.15,27.36,20.22,24.740000000000002,24.419999999999998,20.29,27.36,15.54,25.24,21.57
"WHITEROCKS 9 N, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
"WIDTSOE 3 NNE, UT US",12.08,12.51,9.99,53.199999999999996,8.39,10.52,17.93,9.6,11.86,9.4,1.53,2.62,9.4,0.0,,,,,,,,,,,,,,,,,
"WIDTSOE NUMBER 3, UT US",27.1,31.509999999999998,22.8,0.0,21.91,30.72,32.43,22.11,29.94,25.45,15.06,18.27,35.33,29.240000000000002,0.0,19.44,19.240000000000002,17.97,36.72,29.17,22.26,33.47,23.080000000000002,32.27,24.64,19.47,22.15,35.07,12.97,27.75,22.65
"WOODROW 0.9 NNW, UT US",,,,,,,,,,,,,,,,,,,,,,1.9300000000000002,1.96,,,,,,,,
"WOODRUFF, UT US",7.33,12.0,8.72,41.5,8.93,15.96,14.969999999999999,10.38,7.55,6.4,8.23,8.67,10.11,10.879999999999999,41.0,7.029999999999999,7.25,9.5,11.04,10.64,7.07,8.59,12.83,10.24,12.49,11.870000000000001,7.24,9.82,4.31,11.57,9.81
"WOODS CROSS 0.5 SW, UT US",,,,,,,,,,,,,,,,,5.1899999999999995,16.69,18.32,18.45,,,,,,,,,,,
"WRIGLEY CREEK, UT US",,,,,,,,,,,,,,,,,,,,,5.0,24.84,25.17,21.74,23.04,23.96,21.47,28.080000000000002,13.370000000000001,24.65,17.75
"YANKEE RESERVOIR, UT US",,,,,,,,,,,,,,,,,,,,,6.0,26.73,23.39,25.75,21.45,23.77,21.38,28.29,11.09,23.439999999999998,19.96
"ZION NATIONAL PARK, UT US",18.33,23.92,14.33,1.0,15.11,17.52,21.27,9.93,12.39,11.93,7.37,13.84,18.509999999999998,23.91,11.0,12.15,13.96,8.95,26.72,13.5,14.31,12.91,13.78,16.95,21.71,14.48,15.83,24.91,9.120000000000001,17.95,14.36
